x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
2.05537,-2165.77894,1000.6824,-205.264,0,KTH Biblioteket,3.13251,-1.85983,5475.0745,-89185.88282,FALSE,FALSE,-4.11074
-1.06664,159.94657,1000.52217,106.90931,0,Slussen,-0.97618,0.88652,5472.5872,-89184.04736,FALSE,FALSE,2.13327
1.53566,-787.8925,1000.543,-153.5201,0,Entrée,4.49499,1.2178,5477.18598,-89188.55128,FALSE,FALSE,-3.07132
0.99262,1042.8939,1000.88473,-98.78208,0,Brinnelvägen 8,3.89741,-1.18483,5473.70439,-89185.52515,TRUE,FALSE,-1.98524
-0.19713,380.4607,1000.93822,20.26082,0,Slussen,-2.20896,1.6632,5472.32933,-89184.47899,FALSE,FALSE,0.39426
0.44094,-110.53036,1000.47689,-43.88458,0,N/A,-0.15374,-0.07529,5476.0249,-89188.2493,FALSE,FALSE,-0.88187
0.669,1231.46388,1000.35698,-66.5735,0,Brinnelvägen 8,0.66993,-0.59984,5473.5173,-89185.90979,TRUE,FALSE,-1.33801
1.22746,-1335.23176,1000.77756,-122.28962,0,Lindstedsvägen 24,1.95939,-0.85442,5473.77202,-89185.13705,FALSE,FALSE,-2.45492
0.88948,-959.77033,1000.50067,-88.69492,0,Entrée,0.56979,-1.27226,5474.68158,-89185.12935,FALSE,FALSE,-1.77896
0.34575,-1275.44331,1001.07555,-34.12869,0,Brinnelvägen 8,1.49473,-0.28306,5472.61631,-89186.62071,FALSE,FALSE,-0.69149
2.6568,-2396.31407,1000.82492,-265.46054,0,KTH Biblioteket,-0.69437,-0.87632,5475.9966,-89184.55725,FALSE,FALSE,-5.31359
1.02152,-941.45422,1000.74289,-101.67324,0,Entrée,-0.54311,1.45575,5474.09581,-89184.1281,FALSE,FALSE,-2.04304
1.33328,-803.28368,1000.8639,-132.88702,0,Entrée,-0.24846,-0.29007,5474.81782,-89185.17302,FALSE,FALSE,-2.66656
1.35941,-445.92649,1000.4093,-135.68293,0,Slussen,1.76745,-1.85137,5474.39858,-89185.31246,FALSE,FALSE,-2.71882
0.24265,1251.34495,1001.26893,-23.696,0,Lindstedsvägen 24,-0.0993,1.62667,5473.81836,-89185.05897,TRUE,FALSE,-0.48529
1.43057,128.9035,1000.5262,-142.93215,0,N/A,1.28932,0.54626,5476.5641,-89188.32269,TRUE,FALSE,-2.86114
2.14127,-14.34695,1000.56663,-213.78104,0,N/A,0.81952,-1.56295,5475.16178,-89186.67466,TRUE,FALSE,-4.28255
1.46533,-3205.7959,1000.44629,-146.42708,-0.00001,KTH Biblioteket,1.83133,0.44145,5476.3153,-89185.49066,FALSE,FALSE,-2.93066
1.5394,446.76559,1000.48141,-153.66715,0,Slussen,4.00464,-5.88637,5475.44042,-89186.09776,TRUE,FALSE,-3.07879
1.25802,-427.65915,1000.41502,-125.53969,0,Slussen,1.99445,-0.41853,5475.6216,-89186.37451,FALSE,FALSE,-2.51604
-0.39341,307.43551,1001.22712,39.93943,0,Slussen,0.19519,0.26283,5474.63669,-89186.18237,FALSE,FALSE,0.78683
1.17196,-487.77549,1000.38772,-116.87853,0,Slussen,0.63875,-1.8134,5473.20923,-89185.47811,FALSE,FALSE,-2.34392
2.0902,-176.80649,1000.65593,-208.81073,0,N/A,2.22508,-2.29379,5474.71752,-89185.88076,TRUE,FALSE,-4.18041
1.06159,-1045.78644,1000.72364,-105.73743,0,Brinnelvägen 8,-0.71014,-1.61779,5474.30067,-89187.2939,FALSE,FALSE,-2.12318
1.06414,29.34015,1000.45993,-106.22551,0,N/A,2.38691,-0.973,5475.11396,-89185.67569,TRUE,FALSE,-2.12827
-0.20687,-431.27585,1000.33558,20.73195,0,Slussen,0.43541,-0.84771,5476.54885,-89188.21509,FALSE,FALSE,0.41374
2.11273,-59.73885,1000.68711,-211.22556,0,N/A,-0.89597,-2.28826,5472.28053,-89186.94884,TRUE,FALSE,-4.22546
1.74986,1728.21968,1000.42493,-174.91059,0,Östra stationen,1.96804,-1.49533,5475.29602,-89186.58619,TRUE,FALSE,-3.49971
2.77901,-1187.74677,1000.81591,-277.5056,0,Lindstedsvägen 24,4.49496,-3.02424,5475.34575,-89186.2314,TRUE,FALSE,-5.55802
1.99393,-1664.86509,1000.45448,-199.17821,0,Östra stationen,0.95823,-1.11496,5477.47039,-89186.69062,FALSE,FALSE,-3.98787
1.36565,-950.53029,1000.45408,-136.41699,0,Entrée,2.47565,-3.76228,5472.75351,-89185.06145,FALSE,FALSE,-2.73129
1.62877,1101.67411,1000.74336,-162.63071,0,Brinnelvägen 8,3.0549,-2.494,5478.71785,-89185.90771,TRUE,FALSE,-3.25754
-0.27716,376.78263,1000.58544,28.01169,0,Slussen,0.89745,0.15439,5474.72551,-89185.03463,FALSE,FALSE,0.55432
-0.2258,507.90569,1000.57333,22.77628,0,Slussen,-0.13964,1.73629,5473.99567,-89185.06536,FALSE,FALSE,0.4516
0.03186,-1910.36026,1000.83971,-2.89994,0,Östra stationen,1.2335,1.61023,5472.3509,-89186.42373,FALSE,FALSE,-0.06373
0.51122,1298.91685,1000.97476,-50.8436,0,Lindstedsvägen 24,0.21344,-0.81302,5477.73957,-89187.28212,TRUE,FALSE,-1.02243
2.56393,-1038.87923,1000.24115,-256.16028,0,Brinnelvägen 8,1.48797,-3.02687,5476.63967,-89185.36786,TRUE,FALSE,-5.12786
2.01851,43.49567,1000.57732,-201.31093,0,N/A,0.13454,-1.16768,5471.41966,-89187.30051,TRUE,FALSE,-4.03702
0.02352,-108.89774,1000.30255,-2.28847,0,N/A,-0.2588,0.23048,5473.71137,-89185.50715,FALSE,FALSE,-0.04703
1.41753,339.78468,1000.75111,-141.32543,0,N/A,-0.083,-0.61606,5472.38993,-89187.90467,TRUE,FALSE,-2.83506
1.7579,260.9353,1000.64839,-175.69772,0,N/A,1.26818,-0.44697,5473.30833,-89185.78441,TRUE,FALSE,-3.51581
2.65601,412.07225,1000.88376,-265.21244,0,N/A,2.38017,-4.81389,5475.46469,-89183.51208,TRUE,FALSE,-5.31203
1.75429,1931.67075,1001.08801,-174.96542,0,Östra stationen,0.50001,-0.18561,5472.60233,-89185.07786,TRUE,FALSE,-3.50859
1.74163,-636.95597,1001.25088,-173.60008,0,Entrée,-0.75428,0.69008,5476.9883,-89185.40322,TRUE,FALSE,-3.48326
2.3473,-1976.91149,1000.39126,-234.51425,0,KTH Biblioteket,3.1221,-1.20088,5476.33582,-89184.08271,FALSE,FALSE,-4.6946
2.02011,-806.73552,1000.64606,-201.7085,0,Entrée,2.24891,-1.84124,5476.66446,-89186.85022,TRUE,FALSE,-4.04022
0.49489,-126.66918,1001.17832,-48.91031,0,N/A,1.69085,0.08411,5474.43867,-89185.3836,FALSE,FALSE,-0.98979
2.05295,356.48779,1000.80543,-204.9834,0,N/A,2.70879,-1.23804,5478.68659,-89188.37547,TRUE,FALSE,-4.1059
1.7219,-1858.17827,1000.1606,-172.09465,0,KTH Biblioteket,-1.14456,-1.95747,5473.6215,-89187.45087,FALSE,FALSE,-3.44379
0.19702,-945.90334,1000.44321,-19.59062,0,Entrée,0.58625,-0.87287,5475.15048,-89186.30061,FALSE,FALSE,-0.39404
1.2506,-393.93718,1000.42418,-124.81173,0,Slussen,-0.59198,-0.15454,5471.40073,-89185.66145,FALSE,FALSE,-2.5012
-0.14192,60.23188,1000.28444,14.35286,0,N/A,-0.57639,2.71106,5476.18457,-89187.0401,FALSE,FALSE,0.28384
0.92987,139.68578,1000.61076,-92.75891,0,N/A,1.71309,0.02969,5473.96638,-89185.24338,TRUE,FALSE,-1.85975
1.56497,756.14302,1001.18112,-155.95457,0,Entrée,-1.6371,-1.41238,5475.79407,-89184.46744,TRUE,FALSE,-3.12993
0.42428,1932.38542,1000.42494,-42.34304,0,KTH Biblioteket,1.38246,0.67261,5475.74345,-89185.10886,TRUE,FALSE,-0.84855
2.08962,-3.19509,1000.57281,-208.68793,0,N/A,2.94191,-2.34348,5479.68127,-89187.48565,TRUE,FALSE,-4.17925
0.73859,1583.36071,1001.01734,-73.36373,0,Östra stationen,0.34765,0.98318,5475.77368,-89185.56623,TRUE,FALSE,-1.47718
2.36494,105.28207,1000.40663,-236.27633,0,N/A,0.86694,-5.12301,5475.4103,-89183.94675,TRUE,FALSE,-4.72988
1.99563,565.12048,1000.45172,-199.37235,0,Slussen,2.13475,-2.36495,5475.70584,-89185.08865,TRUE,FALSE,-3.99127
2.38814,128.75334,1000.33692,-238.59293,0,N/A,3.12069,-2.69227,5477.27269,-89186.49502,TRUE,FALSE,-4.77628
1.31367,554.82058,1000.52452,-131.03461,0,Slussen,2.51831,-1.8061,5475.25808,-89186.89253,TRUE,FALSE,-2.62735
0.30855,-1966.64364,1000.60453,-30.56039,0,Östra stationen,0.45422,-1.58412,5477.29517,-89186.21254,FALSE,FALSE,-0.61709
0.99237,-495.77147,1000.53478,-99.00651,0,Slussen,0.52929,-0.93143,5473.40041,-89185.18929,FALSE,FALSE,-1.98475
3.47507,-1468.1422,1000.18031,-347.33416,0,Östra stationen,6.70591,-3.90941,5475.17988,-89186.86514,TRUE,FALSE,-6.95014
-0.12702,852.17531,1000.665,13.16465,0,Entrée,-1.18193,1.58435,5475.09667,-89187.06231,FALSE,FALSE,0.25403
0.65057,-442.9288,1000.2168,-64.89566,0,Slussen,0.46884,1.7163,5473.54601,-89185.7453,FALSE,FALSE,-1.30113
1.23125,-1733.23169,1000.37742,-122.88283,0,Östra stationen,2.11419,-1.60589,5473.25405,-89185.91874,FALSE,FALSE,-2.4625
0.19461,-67.95576,1000.64166,-19.17822,0,N/A,0.46483,0.03311,5474.4772,-89185.12795,FALSE,FALSE,-0.38921
0.07678,388.69011,1000.64754,-7.4811,0,Slussen,0.47324,-1.25344,5474.45771,-89187.15365,FALSE,FALSE,-0.15357
2.43077,506.18779,1000.36398,-242.91788,0,Slussen,3.94175,-1.38884,5475.71344,-89185.0687,TRUE,FALSE,-4.86153
2.18073,12.53337,1000.93066,-217.59115,0,N/A,2.53714,-4.24092,5473.91305,-89184.55478,TRUE,FALSE,-4.36145
1.53596,-943.57813,1001.00825,-153.1156,0,Entrée,3.7278,-1.28092,5474.72675,-89183.77334,FALSE,FALSE,-3.07192
2.38638,-752.58531,1000.29764,-238.39487,0,Entrée,2.55718,-2.06173,5474.9009,-89185.51783,TRUE,FALSE,-4.77276
1.08919,-272.80603,1000.66407,-108.61093,0,N/A,1.98926,-2.91247,5475.9348,-89186.154,FALSE,FALSE,-2.17838
3.00003,647.3208,1000.60125,-299.68507,0,Slussen,2.54014,-5.06899,5475.71333,-89185.4905,TRUE,FALSE,-6.00006
1.04501,1281.21677,1000.37943,-104.35783,0,Brinnelvägen 8,-0.44971,-0.59983,5477.63488,-89186.04834,TRUE,FALSE,-2.09001
2.70551,-656.8677,1000.79361,-270.43013,0,Entrée,4.80661,-5.54246,5473,-89184.89332,TRUE,FALSE,-5.41103
2.1725,1094.57982,1000.57878,-216.90444,0,Entrée,4.83273,-1.12578,5480.23795,-89188.28774,TRUE,FALSE,-4.34499
-1.11922,959.75366,1000.5765,112.13871,0,Brinnelvägen 8,-1.1456,2.06001,5474.50542,-89185.64313,FALSE,FALSE,2.23845
1.03207,1312.67023,1000.41912,-103.16918,0,Lindstedsvägen 24,2.25699,0.25814,5474.20585,-89185.04881,TRUE,FALSE,-2.06415
0.05078,733.54811,1000.75931,-4.82144,0,Entrée,0.52251,-0.42634,5478.39503,-89185.97038,FALSE,FALSE,-0.10157
1.16576,355.5353,1000.15534,-116.44309,0,Slussen,1.51696,-0.51695,5475.01706,-89186.40678,TRUE,FALSE,-2.33152
2.47193,817.78339,1000.50342,-246.92988,0,Slussen,1.36969,0.60942,5474.09921,-89186.18314,TRUE,FALSE,-4.94387
1.81465,656.07621,1001.07482,-180.94248,0,Slussen,-0.23975,0.21238,5474.49343,-89187.44532,TRUE,FALSE,-3.62931
1.35532,1784.94738,1000.65827,-135.34069,0,Östra stationen,0.95911,-1.70542,5474.75533,-89186.1218,TRUE,FALSE,-2.71064
2.19724,1197.51851,1000.52694,-219.54915,0,Brinnelvägen 8,2.18848,-2.92007,5474.34606,-89186.79162,TRUE,FALSE,-4.39449
1.19847,-372.65448,1000.52808,-119.80748,0,Slussen,-2.17932,-0.27002,5473.68335,-89186.20495,FALSE,FALSE,-2.39693
0.79978,705.57181,1000.62468,-79.78614,0,Entrée,1.4562,-0.45922,5476.97253,-89186.47739,TRUE,FALSE,-1.59955
1.93752,-2491.7211,1000.43175,-193.32739,0,KTH Biblioteket,1.9978,-2.40546,5473.02395,-89184.54543,FALSE,FALSE,-3.87504
2.82633,-1796.83726,1000.73308,-282.27284,0,KTH Biblioteket,2.38114,-5.77555,5474.31398,-89185.45668,TRUE,FALSE,-5.65266
1.83413,-214.49401,1000.72749,-182.94342,0,N/A,1.35274,-2.56405,5476.92067,-89186.08086,TRUE,FALSE,-3.66826
0.87108,81.52681,1000.71004,-86.62105,0,N/A,1.51375,0.9901,5474.74373,-89183.49807,FALSE,FALSE,-1.74216
0.68851,930.61637,1000.85788,-68.54357,0,Entrée,-0.49187,1.06515,5471.8054,-89185.20762,TRUE,FALSE,-1.37701
1.89326,-19.44982,1000.62054,-189.18752,0,N/A,0.81434,-1.68249,5476.82494,-89186.92818,TRUE,FALSE,-3.78653
0.18673,1800.25739,1000.36395,-18.36582,0,Östra stationen,0.11349,0.56746,5473.54654,-89184.44485,TRUE,FALSE,-0.37347
1.66772,-923.62554,1000.63944,-166.57481,0,Entrée,0.93873,-2.90186,5476.4915,-89186.72231,FALSE,FALSE,-3.33544
0.55452,210.55108,1000.20007,-55.3958,0,N/A,-1.06402,-1.00871,5472.23676,-89187.19475,FALSE,FALSE,-1.10904
2.58394,-2671.91455,1000.48958,-258.06631,-0.00001,KTH Biblioteket,4.60146,-2.9871,5475.65044,-89185.4836,FALSE,FALSE,-5.16788
1.72357,-479.20299,1000.74855,-172.02895,0,Slussen,0.57363,-2.62543,5474.19466,-89186.13609,TRUE,FALSE,-3.44714
1.36995,240.29397,1000.6184,-136.69688,0,N/A,2.77678,-2.9341,5475.836,-89184.36653,TRUE,FALSE,-2.7399
0.30805,43.58764,1000.74776,-30.53277,0,N/A,-0.55514,-0.58533,5479.10243,-89187.77207,FALSE,FALSE,-0.61611
0.67924,-2142.6411,1000.46991,-67.53487,0,KTH Biblioteket,0.8409,-1.97326,5476.44894,-89185.2447,FALSE,FALSE,-1.35848
3.28747,-1669.60199,1000.77975,-328.49014,0,Östra stationen,0.45022,-4.54519,5475.04334,-89187.49693,TRUE,FALSE,-6.57494
3.0645,-234.55201,1000.40092,-306.35575,0,Slussen,4.17699,-5.34159,5474.26977,-89186.42761,TRUE,FALSE,-6.129
1.17507,-801.69129,1000.42416,-117.28016,0,Entrée,1.90519,-1.52337,5473.76183,-89186.79301,FALSE,FALSE,-2.35014
0.99565,1099.39653,1000.99429,-99.12185,0,Brinnelvägen 8,-0.22673,-1.50842,5475.37461,-89185.00843,TRUE,FALSE,-1.99131
3.13846,-883.23321,1000.55548,-313.7081,0,Brinnelvägen 8,2.69188,-3.11344,5472.46831,-89184.99789,TRUE,FALSE,-6.27691
0.71024,-50.48936,1000.82898,-70.81535,0,N/A,0.98905,-0.86602,5475.9968,-89187.76203,FALSE,FALSE,-1.42048
0.94601,1115.23614,1000.40687,-94.40153,0,Brinnelvägen 8,0.6864,-0.71688,5473.87667,-89186.73107,TRUE,FALSE,-1.89202
0.07202,-214.60558,1000.32576,-6.92687,0,N/A,0.58595,-0.55948,5474.39983,-89186.00022,FALSE,FALSE,-0.14403
1.24492,-1165.78743,1001.14203,-123.99295,0,Brinnelvägen 8,2.52922,-1.06388,5476.45281,-89186.43357,FALSE,FALSE,-2.48984
-0.13746,1866.7357,1000.42115,13.7798,0,KTH Biblioteket,-1.58887,0.05024,5475.49387,-89186.20505,TRUE,FALSE,0.27493
2.09664,-470.35053,1000.65539,-209.507,0,Slussen,3.53762,-2.32823,5473.97192,-89184.98856,TRUE,FALSE,-4.19328
0.63827,-2084.84648,1000.71866,-63.60517,0,KTH Biblioteket,0.71862,2.57397,5472.65557,-89187.17239,FALSE,FALSE,-1.27653
1.39695,1456.38395,1000.94785,-139.30026,0,Lindstedsvägen 24,3.1463,-0.97141,5476.62173,-89189.36216,TRUE,FALSE,-2.79391
1.49248,1145.5816,1000.38181,-148.89159,0,Brinnelvägen 8,2.46268,-0.43667,5472.34892,-89187.18963,TRUE,FALSE,-2.98497
0.4876,-225.08318,1000.96455,-48.41149,0,N/A,1.30434,0.56982,5473.79754,-89187.99934,FALSE,FALSE,-0.9752
0.01591,-819.10732,1000.54943,-1.35411,0,Entrée,1.56539,0.0786,5478.65298,-89189.37496,FALSE,FALSE,-0.03183
0.79013,45.99794,1000.22897,-78.93979,0,N/A,1.66041,0.16145,5475.69523,-89186.56537,FALSE,FALSE,-1.58027
0.54204,451.10055,1000.68203,-53.68491,0,Slussen,-1.63204,0.7807,5474.07071,-89186.37305,FALSE,FALSE,-1.08409
1.07671,-1575.45959,1000.53976,-107.14227,0,Lindstedsvägen 24,2.56921,-1.68817,5475.04644,-89187.36822,FALSE,FALSE,-2.15342
1.8673,-1282.07948,1000.48584,-186.5277,0,Lindstedsvägen 24,5.4389,-4.29036,5474.13686,-89184.8619,FALSE,FALSE,-3.7346
1.92955,-1100.78473,1000.54691,-192.51001,0,Brinnelvägen 8,1.58177,-1.97076,5476.52485,-89186.64575,FALSE,FALSE,-3.85909
2.08198,10.60593,1000.694,-207.98221,0,N/A,1.36058,-2.484,5472.87519,-89183.82003,TRUE,FALSE,-4.16396
1.29733,-452.60779,1001.15256,-129.2065,0,Slussen,3.88884,-2.14398,5476.00822,-89183.85592,FALSE,FALSE,-2.59467
1.37092,-228.66848,1000.59198,-136.68239,0,N/A,1.82492,-2.13629,5474.66916,-89185.28877,TRUE,FALSE,-2.74185
-0.65832,1235.76466,1000.48755,65.99385,0,Lindstedsvägen 24,0.00868,1.1505,5478.96827,-89186.26841,FALSE,FALSE,1.31664
-0.04014,-523.2903,1000.89004,4.55234,0,Slussen,0.13526,-2.7558,5474.50866,-89184.96276,FALSE,FALSE,0.08028
-0.67069,-221.44763,1000.94618,67.61863,0,N/A,-0.39417,0.11736,5470.35844,-89186.72866,FALSE,FALSE,1.34137
1.00625,-386.11508,1000.41933,-100.35648,0,Slussen,1.69292,-1.62945,5472.54887,-89185.39253,FALSE,FALSE,-2.0125
0.22113,146.35408,1000.82807,-21.92642,0,N/A,1.07812,-1.47853,5474.83011,-89186.13229,FALSE,FALSE,-0.44226
-0.33197,887.0587,1000.76173,33.58108,0,Brinnelvägen 8,0.74466,0.01853,5472.29535,-89187.48256,FALSE,FALSE,0.66393
1.23643,-731.68244,1001.14918,-123.10693,0,Entrée,0.40879,-1.03522,5474.49699,-89185.4989,FALSE,FALSE,-2.47287
1.10339,274.08774,1000.07292,-110.30687,0,N/A,-0.04649,0.05738,5474.03707,-89187.28398,TRUE,FALSE,-2.20679
1.14593,-1712.94277,1000.61793,-114.31581,0,Östra stationen,0.61,-0.41405,5474.58095,-89185.49791,FALSE,FALSE,-2.29187
0.57168,-1449.76695,1000.48468,-56.90741,0,Lindstedsvägen 24,1.35698,0.49533,5473.17644,-89185.76377,FALSE,FALSE,-1.14336
1.24791,723.36252,1000.78324,-124.37129,0,Slussen,0.86815,1.01223,5475.81354,-89187.70828,TRUE,FALSE,-2.49583
2.24267,-1628.35935,1000.43261,-224.0949,0,Östra stationen,2.44414,-2.67293,5473.12751,-89186.49297,FALSE,FALSE,-4.48533
1.40107,300.29575,1000.36496,-139.99867,0,N/A,2.18447,-0.71824,5475.70791,-89186.41082,TRUE,FALSE,-2.80214
1.37298,433.15046,1000.53149,-137.15794,0,Slussen,1.75997,-1.63491,5473.12315,-89185.93596,TRUE,FALSE,-2.74596
1.8531,-984.76711,1000.33753,-185.21083,0,Brinnelvägen 8,1.78804,-2.04046,5474.25502,-89186.6678,FALSE,FALSE,-3.7062
2.22249,-515.38195,1000.46865,-222.07622,0,Slussen,4.59425,-6.32043,5473.13034,-89186.44575,TRUE,FALSE,-4.44498
1.35502,232.58246,1000.68562,-135.0195,0,N/A,1.30066,-2.45656,5473.42279,-89185.75147,TRUE,FALSE,-2.71005
1.51441,218.45753,1000.19541,-151.392,0,N/A,5.09433,-0.02707,5478.54534,-89188.91837,TRUE,FALSE,-3.02881
2.30093,-289.91157,1000.42632,-229.91255,0,Slussen,2.16286,-2.88142,5473.34087,-89187.67512,TRUE,FALSE,-4.60185
1.75958,-1017.24913,1000.6915,-175.73039,0,Brinnelvägen 8,1.35152,-3.12939,5473.86005,-89187.65299,FALSE,FALSE,-3.51917
2.42847,-467.20776,1000.45891,-242.46976,0,Slussen,1.89544,-0.85773,5474.27339,-89185.8944,TRUE,FALSE,-4.85693
0.45627,1249.43592,1000.70051,-45.39802,0,Lindstedsvägen 24,-0.61964,-1.20621,5479.03185,-89189.53213,TRUE,FALSE,-0.91254
1.68529,-229.61037,1000.67468,-168.3039,0,N/A,2.48685,-0.54706,5475.84232,-89188.10007,TRUE,FALSE,-3.37057
1.13663,1307.5169,1000.40465,-113.43733,0,Brinnelvägen 8,2.46438,-2.51923,5472.95685,-89186.79236,TRUE,FALSE,-2.27327
0.70615,1055.01581,1000.62312,-70.3654,0,Brinnelvägen 8,1.51052,-0.92036,5474.53009,-89187.12845,TRUE,FALSE,-1.4123
4.22173,-731.06579,1000.68306,-422.01823,0,Brinnelvägen 8,2.63567,-6.34177,5473.21618,-89186.09841,TRUE,FALSE,-8.44346
0.26917,-462.79245,1000.48205,-26.71868,0,Slussen,1.00626,-0.61593,5475.31743,-89185.48877,FALSE,FALSE,-0.53834
0.04009,101.65242,1000.86157,-3.72857,0,N/A,-0.26742,0.90641,5476.35595,-89185.76646,FALSE,FALSE,-0.08018
0.78486,38.60917,1000.43035,-78.23033,0,N/A,2.03541,-2.2382,5475.45094,-89185.97854,FALSE,FALSE,-1.56972
1.43307,-578.81681,1000.40433,-143.05772,0,Slussen,2.40194,-0.43276,5472.72243,-89184.04429,FALSE,FALSE,-2.86615
-0.53471,256.17983,1000.68782,53.61785,0,Slussen,-0.58465,3.06599,5472.91173,-89185.20372,FALSE,FALSE,1.06942
2.08494,1274.24171,1000.68704,-208.32818,0,Brinnelvägen 8,2.5452,-3.34382,5474.4372,-89185.56355,TRUE,FALSE,-4.16988
-0.04061,29.29114,1001.06481,4.61337,0,N/A,-0.39987,-1.03842,5473.37959,-89186.20791,FALSE,FALSE,0.08123
1.73009,242.49467,1000.31985,-172.69257,0,N/A,1.25711,-1.4852,5475.5047,-89186.61425,TRUE,FALSE,-3.46019
-0.24096,-636.50862,1000.7257,24.35957,0,Slussen,1.17216,-0.83295,5477.9768,-89188.72745,FALSE,FALSE,0.48192
0.14032,468.1667,1000.42955,-13.91162,0,Slussen,4.82817,-0.22263,5473.9482,-89186.17882,FALSE,FALSE,-0.28064
1.52597,-1000.18705,1000.54548,-152.42389,0,Brinnelvägen 8,0.06154,-3.97982,5474.33862,-89185.14664,FALSE,FALSE,-3.05195
2.32133,-489.18571,1000.8664,-231.84255,0,Slussen,3.75088,-1.11512,5472.23231,-89184.11221,TRUE,FALSE,-4.64267
0.88295,-168.27744,1000.70976,-87.91621,0,N/A,-0.88117,-0.53772,5474.71167,-89185.94483,FALSE,FALSE,-1.7659
2.71966,-450.75722,1000.66973,-271.84311,0,Slussen,2.35832,-2.65685,5475.3889,-89186.07663,TRUE,FALSE,-5.43933
1.78519,-936.71161,1000.97846,-178.21674,0,Brinnelvägen 8,-1.50542,0.54168,5474.62773,-89186.63424,FALSE,FALSE,-3.57039
-0.03817,1344.33243,1000.3801,3.86609,0,Lindstedsvägen 24,0.91522,-1.32973,5475.26728,-89184.26862,TRUE,FALSE,0.07634
2.1606,-1366.8669,1000.62941,-215.87679,0,Lindstedsvägen 24,4.52351,-1.1343,5474.70963,-89185.16032,FALSE,FALSE,-4.3212
0.56287,445.183,1000.42581,-56.11774,0,Slussen,-0.4737,1.6591,5471.98675,-89185.90443,TRUE,FALSE,-1.12575
0.51419,1705.01278,1000.88065,-50.91458,0,Östra stationen,1.16161,0.57293,5474.86937,-89186.28813,TRUE,FALSE,-1.02838
1.78257,1749.79756,1000.69627,-178.17078,0,Östra stationen,4.22518,-4.07825,5473.56365,-89186.95413,TRUE,FALSE,-3.56514
1.46162,620.66858,1000.93648,-145.89933,0,Slussen,-1.09852,-0.47487,5473.48013,-89186.4598,TRUE,FALSE,-2.92324
-0.63206,1581.36496,1000.95845,63.55834,0,Östra stationen,-0.62069,1.58556,5473.95778,-89185.3928,FALSE,FALSE,1.26411
0.26293,2207.71149,1000.63012,-26.23712,0,KTH Biblioteket,-0.90773,-0.82927,5474.53912,-89187.52793,TRUE,TRUE,-0.52587
-0.0387,-484.40218,1000.9148,4.18147,0,Slussen,-0.1408,1.2398,5474.45408,-89186.63063,FALSE,FALSE,0.0774
1.64221,-904.75853,1000.4783,-163.88972,0,Entrée,1.29577,1.65584,5474.61105,-89185.24573,FALSE,FALSE,-3.28443
0.47766,-2079.187,1000.42241,-47.54769,0,KTH Biblioteket,0.96909,-0.25861,5476.86404,-89188.24627,FALSE,FALSE,-0.95533
3.08727,-2651.37217,1000.7437,-308.37008,-0.00001,KTH Biblioteket,2.75068,-2.38116,5474.90888,-89185.18743,FALSE,FALSE,-6.17454
1.63765,615.22308,1000.56804,-163.54671,0,Slussen,-1.25523,-2.20054,5474.47183,-89186.96478,TRUE,FALSE,-3.27531
2.04056,1211.70962,1000.37448,-204.02432,0,Brinnelvägen 8,1.20131,-2.37891,5475.43929,-89183.70244,TRUE,FALSE,-4.08112
1.1688,528.33273,1000.72132,-116.62601,0,Slussen,1.9954,-1.50109,5475.31857,-89186.22627,TRUE,FALSE,-2.33761
1.52074,717.19685,1000.85969,-151.75568,0,Slussen,2.02052,-1.81913,5477.57001,-89188.56513,TRUE,FALSE,-3.04147
-0.20788,596.38261,1000.64048,20.96698,0,Entrée,-0.26711,-0.4122,5473.10472,-89185.60513,FALSE,FALSE,0.41577
0.81185,-536.75684,1000.34705,-81.14368,0,Slussen,2.88737,1.275,5476.14336,-89184.46543,FALSE,FALSE,-1.6237
2.94636,395.5147,1000.15248,-294.57387,0,N/A,0.89576,-2.33147,5475.69376,-89185.86024,TRUE,FALSE,-5.89271
0.92313,1394.70351,1000.2166,-92.25359,0,Lindstedsvägen 24,-1.6162,1.39014,5475.07516,-89187.05235,TRUE,FALSE,-1.84625
0.1452,1100.82687,1000.70329,-14.2371,0,Brinnelvägen 8,0.36053,0.27943,5477.52107,-89187.09476,TRUE,FALSE,-0.29041
0.51798,-451.39659,1000.94926,-51.21799,0,Slussen,-0.95747,0.28002,5474.39016,-89186.79404,FALSE,FALSE,-1.03597
1.85976,-438.54314,1000.32999,-185.93655,0,Slussen,0.28616,-2.96018,5473.58998,-89186.17671,TRUE,FALSE,-3.71952
2.5006,-339.4898,1000.61166,-249.70724,0,Slussen,1.89392,-1.40865,5473.69653,-89185.75449,TRUE,FALSE,-5.0012
0.84323,334.66106,1000.59076,-84.13435,0,Slussen,-0.66759,0.72647,5473.69872,-89183.30331,TRUE,FALSE,-1.68646
1.3785,83.65885,1000.20363,-137.71876,0,N/A,2.10854,-1.99539,5474.3774,-89186.38722,TRUE,FALSE,-2.757
0.70144,-247.17025,1000.58271,-70.04868,0,N/A,-0.4361,-1.05444,5474.82633,-89184.28449,FALSE,FALSE,-1.40288
0.35909,883.112,1000.69272,-35.43651,0,Entrée,0.7395,-1.06025,5474.16151,-89185.09241,TRUE,FALSE,-0.71819
